# Converted from eigencrow/IBMTTSDictionaries US-English files.
# Source data is CC0-1.0. Columns: spelling, kind, priority:value.
hypsograph	phonetic	fallback:h'IHpsAXgr"AEf
hypsographic	phonetic	fallback:h"IHpsAXgr'AEfIXk
hypsographies	phonetic	fallback:hIXps'AAgrAXfIYz
hypsography	phonetic	fallback:hIXps'AAgrAXfIY
hypsometer	phonetic	fallback:hIXps'AAmIXDXER
hypsometric	phonetic	fallback:h"IHpsAXm'EHtrIXk
hypsometrist	phonetic	fallback:hIXps'AAmIXtrIXst
hypsometry	phonetic	fallback:hIXps'AAmIXtrIY
hypsophyll	phonetic	fallback:h'IHpsAXf"IHl
hypsophyllary	phonetic	fallback:h"IHpsAXf'IHlAXrIY
hypsophyllous	phonetic	fallback:h"IHpsAXf'IHlAXs
hyracotherian	phonetic	fallback:h"AYrAXkOWTH'IYrIYIXn
hyracotherium	phonetic	fallback:h"AYrAXkOWTH'IYrIYAXm
hystereses	phonetic	fallback:h"IHstAXr'IYsIYz
hysteresis	phonetic	fallback:h"IHstAXr'IYsIXs
hysteria	phonetic	fallback:hIXst'EHrIYAX
hysteriagenic	phonetic	fallback:h"IHstEYrIYAXdZH'EHnIXk
hysteriform	phonetic	fallback:hIXst'EYrIXf"AArm
hysterocele	phonetic	fallback:h'IHstAXrOWs"IYl
hysterocolpectomy	phonetic	fallback:h"IHstAXr"OWkAAlp'EHktAXmIY
hysterogenetic	phonetic	fallback:h"IHstAXrOWdZHIXn'EHDXIXk
hysterogenic	phonetic	fallback:h"IHstAXrAXdZH'EHnIXk
hysterogram	phonetic	fallback:h'IHstAXrOWgr"AEm
hysterograph	phonetic	fallback:h'IHstAXrOWgr"AEf
hysteromania	phonetic	fallback:h"IHstAXrOWm'EYnIYAX
hysterometer	phonetic	fallback:h"IHstAXr'AAmIXDXER
hysteron	phonetic	fallback:h'IHstAXr"AAn
hysteropexy	phonetic	fallback:h'IHstAXrOWp"EHksIY
hysterophore	phonetic	fallback:h'IHstAXrOWf"AAr
hysterophyte	phonetic	fallback:h'IHstAXrAXf"AYt
hysteroplasty	phonetic	fallback:h'IHstAXrOWpl"AEstIY
hysteroptosis	phonetic	fallback:h"IHstAXrAApt'OWsIXs
hysterorrhexes	phonetic	fallback:h"IHstAXrOWr'EHksIYz
hysterorrhexis	phonetic	fallback:h"IHstAXrOWr'EHksIXs
hysterosalpingogram	phonetic	fallback:h"IHstAXrOWs"AElp'IHNGgAXgr"AEm
hysterosalpingography	phonetic	fallback:h"IHstAXrOWs"AElpIXNGg'AAgrAXfIY
hysteroscope	phonetic	fallback:h'IHstAXrOWsk"OWp
hysteroscopic	phonetic	fallback:h"IHstAXrAXsk'AApIXk
hysterostomatomy	phonetic	fallback:h"IHstAXr"OWstAXm'AEDXAXmIY
hysterotome	phonetic	fallback:h'IHstAXrAXt"OWm
hystrichosphere	phonetic	fallback:h'IHstrIXkAXsf"IYr
hystriciasis	phonetic	fallback:h"IHstrIXs'AYAXsIXs
hystricomorph	phonetic	fallback:h'IHstrIXkAXm"AArf
hytoth	phonetic	fallback:h'AYt"AATH
hyundai	phonetic	fallback:h'AHnd"EY
hyundais	phonetic	fallback:h'AHnd"EYz
hyung	phonetic	fallback:hy'AHNG
hyzaar	phonetic	fallback:h'AYz"AAr
héloise	phonetic	fallback:'EHlOW"IYz
héloïse	phonetic	fallback:'EYlOWw"IYz
hölderlin	phonetic	fallback:h'EHldERl"IYn
IA	text	override:eye ay
IAC	text	override:igh ay cea
IAF	text	override:igh ay eff
iago	phonetic	fallback:"IY'AAgOW
iamaleava	phonetic	fallback:"IYAXm"AAlEY'AAvAX
iamb	phonetic	fallback:'AYAEm
iambi	phonetic	fallback:"AY'AEmb"AY
iambus	phonetic	fallback:"AY'AEmbAXs
ianthe	phonetic	fallback:"IY'AEnTHIY
ianto	phonetic	fallback:y'AAntOW
IAP	text	override:igh ay pea
iapetus	phonetic	fallback:"AY'AEpIXDXAXs
iapigia	phonetic	fallback:"IYAXp'IHdZHIYAX
IAPP	text	override:igh ay pea pea
iarovization	phonetic	fallback:y"AArAXvIXz'EYSHIXn
iarovize	phonetic	fallback:y'AArAXv"AYz
iatric	phonetic	fallback:"AY'AEtrIXk
iatrochemical	phonetic	fallback:AY"AEtrAXk'EHmIXkAXl
iatrochemist	phonetic	fallback:AY"AEtrAXk'EHmIXst
iatrogeneses	phonetic	fallback:AY"AEtrAXdZH'EHnIXsIYz
iatrogenesis	phonetic	fallback:AY"AEtrAXdZH'EHnIXsIXs
iatrogenic	phonetic	fallback:AY"AEtrAXdZH'EHnIXk
iatrogenicity	phonetic	fallback:AY"AEtr"AXdZHIXn'IHsIXDXIY
iatromathematic	phonetic	fallback:AY"AEtrAXm"AETHIXm'AEDXIXk
iatromathematician	phonetic	fallback:AY"AEtrAXm"AETHIXmAXt'IHSHAXn
iatromechanic	phonetic	fallback:AY"AEtrAXmIXk'AEnIXk
iatromechanician	phonetic	fallback:AY"AEtrAXm"EHkAXn'IHSHAXn
iatromechanism	phonetic	fallback:AY"AEtrAXm'EHkAXn"IHzAXm
iatromechanist	phonetic	fallback:AY"AEtrAXm'EHkAXnIXst
iatrophobe	phonetic	fallback:"AY'AEtrAXf"OWb
iatrophobia	phonetic	fallback:"AY"AEtrAXf'OWbIYAX
iatrophobic	phonetic	fallback:"AY"AEtrAXf'OWbIXk
iatrophysic	phonetic	fallback:AY"AEtrAXf'IHzIXk
iatrophysicist	phonetic	fallback:AY"AEtrAXf'IHzIXsIXst
iatse	phonetic	fallback:"AY'AAtsIY
IB	text	override:igh bea
ibach	phonetic	fallback:'AYb"AAk
ibandronate	phonetic	fallback:"AYb'AEndrAXn"EYt
ibanez	phonetic	fallback:'AYbAXn"EHz
ibarra	phonetic	fallback:"IYb'AArAX
ibañez	phonetic	fallback:"IYb'AAnyIXs
ibelin	phonetic	fallback:'IYbAXlIXn
iberian	phonetic	fallback:"AYb'IYrIYIXn
iberomaurusian	phonetic	fallback:AYb"IYrOWmAXr'UWZHIXn
ibidem	phonetic	fallback:'IHbIXd"EHm
ibiden	phonetic	fallback:'IHbIXDXIXn
ibises	phonetic	fallback:'AYbIXsIXz
ibiza	phonetic	fallback:IXb'IYzAX
ibizan	phonetic	fallback:IXb'IYzIXn
ibm	text	override:igh bea em
IBMECI	text	override:igh bee em ee sea igh
ibmtts	text	override:igh bee em tea tea ess
ibogaine	phonetic	fallback:IXb'OWgAX"IYn
ibrahim	phonetic	fallback:"IHbrAXh'IYm
ibrahimovic	phonetic	fallback:"IYbrAXh'IYmAXvIXtSH
ibsenian	phonetic	fallback:IHbs'IYnIYIXn
IBT	text	override:igh bea tea
icaria	phonetic	fallback:"IYkAXr'IYAX
icarian	phonetic	fallback:"AYk'EYrIYIXn
icarly	text	override:igh carly
icarus	phonetic	fallback:'IHkAXrAXs
iceni	phonetic	fallback:"AYs'IYnIY
icenic	phonetic	fallback:"AYs'IYnIXk
icerbox	phonetic	fallback:'AYsERb"AAks
ichneumon	phonetic	fallback:IXkn'UWmIXn
ichneumonidan	phonetic	fallback:"IHknUWm'AAnIXDXIXn
ichneumonideous	phonetic	fallback:IXkn"UWmAXn'IHDXIYAXs
ichneumonidian	phonetic	fallback:IXkn"UWmAXn'IHDXIYIXn
ichneumoniform	phonetic	fallback:"IHknUWm'AAnIXf"AArm
ichneumonology	phonetic	fallback:IXkn"UWmAXn'AAlAXdZHIY
ichneutic	phonetic	fallback:IXkn'UWDXIXk
ichnite	phonetic	fallback:'IHkn"AYt
ichnographia	phonetic	fallback:"IHknAXgr'AEfIYAX
ichnographic	phonetic	fallback:"IHknAXgr'AEfIXk
ichnography	phonetic	fallback:IXkn'AAgrAXfIY
ichnolite	phonetic	fallback:'IHknAXl"AYt
ichnolithology	phonetic	fallback:"IHknOWlIXTH'AAlAXdZHIY
ichnologic	phonetic	fallback:"IHknAXl'AAdZHIXk
ichnologist	phonetic	fallback:IXkn'AAlAXdZHIXst
ichnology	phonetic	fallback:IHkn'AAlAXdZHIY
ichnomancy	phonetic	fallback:'IHknAXm"AEnsIY
ichoglan	phonetic	fallback:'IHtSHOWgl"AEn
ichor	phonetic	fallback:'AYk"AAr
ichorous	phonetic	fallback:'AYkAXrAXs
ichorrhaemia	phonetic	fallback:"AYkAXr'IYmAX
ichorrhaemic	phonetic	fallback:"AYkAXr'IYmAXk
ichthammol	phonetic	fallback:'IHkTHAXm"AAl
ichthus	phonetic	fallback:'IHkTHAXs
ichthy	phonetic	fallback:'IHkTHIY
ichthyal	phonetic	fallback:'IHkTHIYAXl
ichthyarchy	phonetic	fallback:'IHkTHIY"AArkIY
ichthyic	phonetic	fallback:'IHkTHIYIXk
ichthyismus	phonetic	fallback:"IHkTHIY'IHzmAXs
ichthylin	phonetic	fallback:'IHkTHIXlIXn
ichthyo	phonetic	fallback:'IHkTHIYOW
ichthyoacanthotoxism	phonetic	fallback:IXkTH"IYOWAXk"AEnTHAXt'AAks"IHzAXm
ichthyocol	phonetic	fallback:'IHkTHIYAXk"AAl
ichthyocoll	phonetic	fallback:'IHkTHIYAXk"AAl
ichthyocolla	phonetic	fallback:IXkTH"IYAXk'AAlAX
ichthyocoprolite	phonetic	fallback:IXkTH"IYAXk'AAprAXl"AYt
ichthyocrinoid	phonetic	fallback:"IHkTHIY'AAkrIXn"OYd
ichthyodont	phonetic	fallback:'IHkTHIYAXd"AAnt
ichthyodorulite	phonetic	fallback:"IHkTHIYAXd'AArIXl"AYt
ichthyodorylite	phonetic	fallback:"IHkTHIYAXd'AArIXl"AYt
ichthyofauna	phonetic	fallback:IXkTH"IYAXf'AAnAX
ichthyofaunal	phonetic	fallback:IXkTH"IYAXf'AAnAXl
ichthyographer	phonetic	fallback:"IHkTHIY'AAgrAXfER
ichthyography	phonetic	fallback:"IHkTHIY'AAgrAXfIY
ichthyohaemotoxism	phonetic	fallback:IXkTH"IYAXh"IYmAXt'AAks"IHzAXm
ichthyohemotoxism	phonetic	fallback:IXkTH"IYAXh"IYmAXt'AAks"IHzAXm
ichthyoid	phonetic	fallback:'IHkTHIY"OYd
ichthyoidal	phonetic	fallback:"IHkTHIY'OYDXAXl
ichthyol	phonetic	fallback:'IHkTHIY"AAl
ichthyolatry	phonetic	fallback:"IHkTHIY'AAlAXtrIY
ichthyolite	phonetic	fallback:'IHkTHIYAXl"AYt
ichthyolitic	phonetic	fallback:IXkTH"IYAXl'IHDXIXk
ichthyologic	phonetic	fallback:IXkTH"IYAXl'AAdZHIXk
ichthyologist	phonetic	fallback:"IHkTHIY'AAlAXdZHIXst
ichthyology	phonetic	fallback:"IHkTHIY'AAlAXdZHIY
ichthyomancy	phonetic	fallback:'IHkTHIYAXm"AEnsIY
ichthyomorphic	phonetic	fallback:IXkTH"IYAXm'AArfIXk
ichthyomorphous	phonetic	fallback:IXkTH"IYAXm'AArfAXs
ichthyonomy	phonetic	fallback:"IHkTHIY'AAnAXmIY
ichthyopatolite	phonetic	fallback:IXkTH"IYAXp'AEDXAXl"AYt
ichthyophagi	phonetic	fallback:"IHkTHIY'AAfAXdZHIY
ichthyophagian	phonetic	fallback:IXkTH"IYAXf'EYdZHIXn
ichthyophagist	phonetic	fallback:"IHkTHIY'AAfIXdZHIXst
ichthyophagous	phonetic	fallback:"IHkTHIY'AAfAXgAXs
ichthyophagy	phonetic	fallback:"IHkTHIY'AAfAXdZHIY
ichthyophile	phonetic	fallback:'IHkTHIYAXf"AYl
ichthyophilist	phonetic	fallback:"IHkTHIY'AAfIXlIXst
ichthyophthalmite	phonetic	fallback:IXkTH"IYAAfTH'AElm"AYt
ichthyophthiriases	phonetic	fallback:IXkTH"IY"AAfTHAXr'AYAXsIYz
ichthyophthiriasis	phonetic	fallback:IXkTH"IY"AAfTHAXr'AYAXsIXs
ichthyophthirius	phonetic	fallback:IXkTH"IYAAfTH'IYrIYAXs
ichthyopodolite	phonetic	fallback:IXkTH"IYAXp'AADXAXl"AYt
ichthyopolism	phonetic	fallback:"IHkTHIY'AApAXl"IHzAXm
ichthyopolist	phonetic	fallback:"IHkTHIY'AApAXlIXst
ichthyopsida	phonetic	fallback:"IHkTHIY'AApsIXDXAX
ichthyopterygia	phonetic	fallback:IXkTH"IY"AAptAXr'IHdZHIYAX
ichthyopterygian	phonetic	fallback:"IHkTHIY"AAptAXr'IHdZHIXn
ichthyopterygium	phonetic	fallback:IXkTH"IY"AAptAXr'IHdZHIYAXm
ichthyornis	phonetic	fallback:"IHkTHIY'OWrnIXs
ichthyosarcolite	phonetic	fallback:IXkTH"IYAXs'AArkAXl"AYt
ichthyosarcotoxin	phonetic	fallback:IXkTH"IYAXs"AArkAXt'AAksIXn
ichthyosarcotoxism	phonetic	fallback:IXkTH"IYAXs"AArkAXt'AAks"IHzAXm
ichthyosaur	phonetic	fallback:'IHkTHIYAXs"AAr
ichthyosauri	phonetic	fallback:IXkTH"IYAXs'AAr"AY
ichthyosauria	phonetic	fallback:IXkTH"IYAXs'AArIYAX
ichthyosaurian	phonetic	fallback:IXkTH"IYAXs'AArIYIXn
ichthyosauroid	phonetic	fallback:IXkTH"IYAXs'AAr"OYd
ichthyosaurus	phonetic	fallback:IXkTH"IYAXs'AArAXs
ichthyoses	phonetic	fallback:"IHkTHIY'OWsIYz
ichthyosiform	phonetic	fallback:"IHkTHIY'OWsIXf"AArm
ichthyosis	phonetic	fallback:"IHkTHIY'OWsIXs
ichthyotic	phonetic	fallback:"IHkTHIY'AADXIXk
ichthyotomist	phonetic	fallback:"IHkTHIY'AADXAXmIXst
ichthyotomy	phonetic	fallback:"IHkTHIY'AADXAXmIY
ichthyotoxin	phonetic	fallback:IXkTH"IYAXt'AAksIXn
ichthyotoxism	phonetic	fallback:IXkTH"IYAXt'AAks"IHzAXm
ichthytaxidermy	phonetic	fallback:"IHkTHIXt'AEksIXd"ERmIY
icloud	phonetic	fallback:'AYkl"AWd
ICO	text	override:igh cea oe
icona	phonetic	fallback:"AYk'AAnAX
iconfactory	phonetic	fallback:"AYkAAnf'AEktAXrIY
iconfont	phonetic	fallback:'AYk"AAnf"AAnt
iconify	phonetic	fallback:"AYk'AAnIXf"AY
iconism	phonetic	fallback:'AYkAXn"IHzAXm
iconist	phonetic	fallback:'AYkAXnIXst
iconistic	phonetic	fallback:"AYkAXn'IHstIXk
iconium	phonetic	fallback:"AYk'OWnIYAXm
iconization	phonetic	fallback:"AYkAXnIXz'EYSHIXn
iconize	phonetic	fallback:'AYkAXn"AYz
iconoclasm	phonetic	fallback:"AYk'AAnAXkl"AEzAXm
iconoclast	phonetic	fallback:"AYk'AAnAXkl"AEst
iconoclastic	phonetic	fallback:"AYk"AAnAXkl'AEstIXk
iconoclasticism	phonetic	fallback:"AYk"AAnAXkl'AEstIXs"IHzAXm
iconodule	phonetic	fallback:"AYk'AAnAXd"UWl
iconodulic	phonetic	fallback:"AYk"AAnAXd'UWlIXk
iconodulist	phonetic	fallback:"AYk"AAnAXd'UWlIXst
iconoduly	phonetic	fallback:"AYk"AAnAXd'UWlIY
iconograph	phonetic	fallback:"AYk'AAnAXgr"AEf
iconographic	phonetic	fallback:"AYk"AAnAXgr'AEfIXk
iconographist	phonetic	fallback:"AYkAXn'AAgrAXfIXst
iconolater	phonetic	fallback:"AYkAXn'AAlAXDXER
iconolatric	phonetic	fallback:"AYkAXnAXl'AEtrIXk
iconolatry	phonetic	fallback:"AYkAXn'AAlAXtrIY
iconologic	phonetic	fallback:"AYkAXnAXl'AAdZHIXk
iconomach	phonetic	fallback:"AYk'AAnAXm"AEk
iconomachian	phonetic	fallback:"AYk"AAnAXm'AEkIYIXn
iconomachic	phonetic	fallback:"AYk"AAnAXm'AEkIXk
iconomachy	phonetic	fallback:"AYkAXn'AAmAXkIY
iconomania	phonetic	fallback:"AYk"AAnAXm'EYnIYAX
iconomatic	phonetic	fallback:"AYk"AAnAXm'AEDXIXk
iconomaticism	phonetic	fallback:"AYk"AAnAXm'AEDXIXs"IHzAXm
iconomatography	phonetic	fallback:"AYk"AAnAXmAXt'AAgrAXfIY
iconometer	phonetic	fallback:"AYkAXn'AAmIXDXER
iconometric	phonetic	fallback:"AYk"AAnAXm'EHtrIXk
iconophile	phonetic	fallback:"AYk'AAnAXf"AYl
iconophilia	phonetic	fallback:"AYkAXnAXf'IHlIYAX
iconophilism	phonetic	fallback:"AYkAXn'AAfAXl"IHzAXm
iconophilist	phonetic	fallback:"AYkAXn'AAfAXlIXst
iconophily	phonetic	fallback:"AYkAXn'AAfAXlIY
iconophobe	phonetic	fallback:"AYk'AAnAXf"OWb
iconophobia	phonetic	fallback:"AYk"AAnAXf'OWbIYAX
iconophobic	phonetic	fallback:"AYk"AAnAXf'OWbIXk
iconoplast	phonetic	fallback:"AYk'AAnAXpl"AEst
iconoscope	phonetic	fallback:"AYk'AAnAXsk"OWp
iconostases	phonetic	fallback:"AYkAXn'AAstAXsIYz
iconostasion	phonetic	fallback:"AYk"AAnAXst'EYsIY"AAn
iconostasis	phonetic	fallback:"AYkAXn'AAstAXsIXs
icosacolic	phonetic	fallback:AYk"OWsAXk'OWlIXk
icosahedra	phonetic	fallback:AYk"OWsAXh'IYdrAX
icosahedral	phonetic	fallback:AYk"OWsAXh'IYdrAXl
icosahedron	phonetic	fallback:AYk"OWsAXh'IYdrIXn
icosasemic	phonetic	fallback:"AYk"OWsAXs'IYmIXk
icosidodecahedra	phonetic	fallback:"AYk"OWsIXd"OWd"EHkAXh'IYdrAX
icosidodecahedron	phonetic	fallback:"AYk"OWsIXd"OWd"EHkAXh'IYdrAXn
icositetrahedra	phonetic	fallback:"AYk"OWsIXt"EHtrAXh'IYdrAX
icositetrahedron	phonetic	fallback:"AYk"OWsIXt"EHtrAXh'IYdrIXn
icotype	phonetic	fallback:'AYkAXt"AYp
ICT	text	override:igh cea tea
icteroanaemia	phonetic	fallback:"IHktAXrOWAXn'IYmIYAX
icteroanemia	phonetic	fallback:"IHktAXrOWAXn'IYmIYAX
icterogenetic	phonetic	fallback:"IHktAXrOWdZHIXn'EHDXIXk
icterogenic	phonetic	fallback:"IHktAXrOWdZH'EHnIXk
icterophthisis	phonetic	fallback:"IHktAXrOWTH'AYsIXs
ictinus	phonetic	fallback:IHkt'AYnAXs
icymi	phonetic	fallback:"AYsIYw"AYEHm'AY
Id	text	override:igh dee
idagio	phonetic	fallback:"AYd'AAdZHOW
idahoan	phonetic	fallback:"AYDXAXh'OWIXn
idalia	phonetic	fallback:"IYd'AAlIYAX
IDCLIP	text	override:igh dee clip
IDE	text	override:igh dee ee
ideaflow	phonetic	fallback:"AYd'IYAXfl"OW
ideal	phonetic	fallback:"AYd'IYAXl
idealistic	phonetic	fallback:AYd"IYAXl'IHstIXk
ideality	phonetic	fallback:AYd"IY'AElIXDXIY
idealization	phonetic	fallback:AYd"IYAXlIXz'EYSHAXn
idealize	phonetic	fallback:"AYd'IYAXl"AYz
ideally	phonetic	fallback:"AYd'IYAXlIY
idealogue	phonetic	fallback:'AYdIYAXl"AAg
idealogy	phonetic	fallback:"AYDXIY'AAlAXdZHIY
ideated	phonetic	fallback:'AYDXIY"EYDXIXd
ideating	phonetic	fallback:'AYDXIY"EYDXIHNG
idee	phonetic	fallback:"IYd'EY
idemfaciend	phonetic	fallback:"AYDXAXmf'EYSHIXnd
idemfactor	phonetic	fallback:'AYDXAXmf"AEktER
identificatory	phonetic	fallback:IXd'EHntIXfIXkAXt"AArIY
identism	phonetic	fallback:IXd'EHnt"IHzAXm
ideogenetic	phonetic	fallback:"IHDXIYOWdZHIXn'EHDXIXk
ideoglyph	phonetic	fallback:'IHDXIYAXgl"IHf
ideogram	phonetic	fallback:'IHDXIYAXgr"AEm
ideogramic	phonetic	fallback:"IHDXIYAXgr'AEmIXk
ideogrammatic	phonetic	fallback:"IHDXIYAXgrAXm'AEDXIXk
ideogrammatically	phonetic	fallback:"IHDXIYAXgrAXm'AEDXIXklIY
ideogrammic	phonetic	fallback:"IHDXIYAXgr'AEmIXk
ideograph	phonetic	fallback:'IHDXIYAXgr"AEf
ideographic	phonetic	fallback:"IHDXIYAXgr'AEfIXk
ideokinetic	phonetic	fallback:"IHDXIYAXkIXn'EHDXIXk
ideolatry	phonetic	fallback:"IHDXIY'AAlAXtrIY
ideologic	phonetic	fallback:"AYdIYAXl'AAdZHIXk
ideologism	phonetic	fallback:"AYDXIY'AAlIXdZH"IHzAXm
ideologist	phonetic	fallback:"AYdIY'AAlAXdZHIXst
ideologize	phonetic	fallback:"AYdIY'AAlAXdZH"AYz
ideologue	phonetic	fallback:'AYdIYAXl"AAg
ideomotor	phonetic	fallback:'IHDXIYAXm"OWDXER
ideophobia	phonetic	fallback:"AYdIYAXf'OWbIYAX
ideophone	phonetic	fallback:'IHDXIYAXf"OWn
ideoplasm	phonetic	fallback:'IHDXIYAXpl"AEzAXm
ideoplastic	phonetic	fallback:"IHDXIYAXpl'AEstIXk
ideoplasticity	phonetic	fallback:"IHDXIYAXpl"AEst'IHsIXDXIY
ideoplasty	phonetic	fallback:'IHDXIYAXpl"AEstIY
ideopraxist	phonetic	fallback:"IHDXIYAXpr'AEksIXst
idexx	phonetic	fallback:'AYd"EHks
IDFA	text	override:igh dee eff ay
IDGAF	text	override:eye dee jee aigh eff
idioadaptation	phonetic	fallback:"IHDXIYOW"AEDXAXpt'EYSHIXn
idiobiology	phonetic	fallback:"IHDXIY"OWbAY'AAlAXdZHIY
idioblast	phonetic	fallback:'IYDXIYAXbl"AEst
idioblastic	phonetic	fallback:"IYdIYAXbl'AEstIXk
idiochromatic	phonetic	fallback:IHDXIY"OWkrAXm'AEDXIXk
idiochromosome	phonetic	fallback:"IHDXIYAXkr'OWmAXs"OWm
idiodynamic	phonetic	fallback:"IHDXIYOWd"AYn'AEmIXk
idiogeneses	phonetic	fallback:"IHDXIYAXdZH'EHnIXsIYz
idiogenesis	phonetic	fallback:"IHDXIYAXdZH'EHnIXsIXs
idiogenetic	phonetic	fallback:"IHDXIYAXdZHIXn'EHDXIXk
idioglossia	phonetic	fallback:"IHdIYAXgl'AAsIYAX
idioglottic	phonetic	fallback:"IHdIYAXgl'AADXIXk
idiogram	phonetic	fallback:'IHDXIYAXgr"AEm
idiograph	phonetic	fallback:'IHDXIYAXgr"AEf
idiographic	phonetic	fallback:"IHdIYAXgr'AEfIXk
idiokinetic	phonetic	fallback:"IHDXIYAXkIXn'EHDXIXk
idiolalia	phonetic	fallback:"IHdIYAXl'EYlIYAX
idiolatry	phonetic	fallback:"IHDXIY'AAlAXtrIY
idiolect	phonetic	fallback:'IHdIYIXl"EHkt
idiolectal	phonetic	fallback:"IHDXIYAXl'EHktAXl
idiolectally	phonetic	fallback:"IHDXIYAXl'EHktAXlIY
idiolectic	phonetic	fallback:"IHDXIYAXl'EHktIXk
idiomaticity	phonetic	fallback:"IHDXIYOWmAXt'IHsIXDXIY
idiomatism	phonetic	fallback:"IHDXIY'OWmAXt"IHzAXm
idiomere	phonetic	fallback:'IHDXIYAXm"IYr
idiometer	phonetic	fallback:"IYDXIY'AAmIXDXER
idiomorph	phonetic	fallback:'IHdIYAXm"AArf
idiomorphic	phonetic	fallback:"IHDXIYAXm'AArfIXk
idiomorphism	phonetic	fallback:"IHDXIYAXm'AArf"IHzAXm
idiomuscular	phonetic	fallback:"IHDXIYAXm'AHskyIXlER
idiopathetic	phonetic	fallback:"IHDXIYAXpAXTH'EHDXIXk
idiopathic	phonetic	fallback:"IHDXIYAXp'AETHIXk
idiophone	phonetic	fallback:'IHDXIYAXf"OWn
idiophoneme	phonetic	fallback:"IHDXIYOWf'OWn"IYm
idiophonemic	phonetic	fallback:"IHDXIYOWfAXn'IYmIXk
idiophonic	phonetic	fallback:"IHDXIYAXf'AAnIXk
idiophrenic	phonetic	fallback:"IHDXIYAXfr'EHnIXk
idioplasm	phonetic	fallback:'IHDXIYAXpl"AEzAXm
idioplasmic	phonetic	fallback:"IHDXIYAXpl'AEzmIXk
idiopsychological	phonetic	fallback:"IHDXIYOWs"AYkAXl'AAdZHIXkAXl
idiopsychology	phonetic	fallback:"IHDXIYOWs"AYk'AAlAXdZHIY
idiopt	phonetic	fallback:'IHDXIY"AApt
idiorhythmic	phonetic	fallback:"IHDXIYAXr'IHDHmIXk
idiorrhythmic	phonetic	fallback:"IHDXIYAXr'IHDHmIXk
idiosomal	phonetic	fallback:"IHDXIYAXs'OWmAXl
idiosome	phonetic	fallback:'IHDXIYAXs"OWm
idiosyncrasis	phonetic	fallback:"IHDXIYAXs'IHNGkrAXsIXs
idioticon	phonetic	fallback:"IYDXIY'OWDXIXk"AAn
idiotropic	phonetic	fallback:"IHDXIYAXtr'AApIXk
idiotype	phonetic	fallback:'IHDXIYAXt"AYp
idiotypic	phonetic	fallback:"IHDXIYAXt'IHpIXk
idioventricular	phonetic	fallback:"IHDXIYAXv"EHntr'IHkyIXlER
idiozome	phonetic	fallback:'IHDXIYAXz"OWm
iditarod	phonetic	fallback:"AYd'IHDXAXr"AAd
iditol	phonetic	fallback:'IHDXIXt"AAl
IDK	text	override:I don't know
idlesse	phonetic	fallback:'AYdl"EHs
idlewild	phonetic	fallback:'AYDXAXlw"AYld
idlish	phonetic	fallback:'AYdlIXSH
IDO	text	override:igh dee oe
idocrase	phonetic	fallback:'AYDXAXkr"EYs
idolater	phonetic	fallback:"AYd'AAlAXDXER
idolator	phonetic	fallback:"AYd'AAlAXDXER
idolatrise	phonetic	fallback:"AYd'AAlAXtr"AYz
idolatrize	phonetic	fallback:"AYd'AAlAXtr"AYz
idolism	phonetic	fallback:'AYdAXl"IHzAXm
idolist	phonetic	fallback:'AYDXAXlIXst
idoloclasm	phonetic	fallback:"AYd'AAlAXkl"AEzAXm
idoloclast	phonetic	fallback:"AYd'AAlAXkl"AEst
idololatric	phonetic	fallback:"AYd"AAlAXl'AEtrIXk
idololatry	phonetic	fallback:"AYdAXl'AAlAXtrIY
idolomancy	phonetic	fallback:"AYd'AAlAXm"AEnsIY
idolomania	phonetic	fallback:"AYDXAXlAXm'EYnIYAX
idoneous	phonetic	fallback:"AYd'OWnIYAXs
idose	phonetic	fallback:'AYd"OWs
idoxuridine	phonetic	fallback:"AYd"AAksy'UWrIXd"IYn
idrialite	phonetic	fallback:'IHdrIYAXl"AYt
idumaea	phonetic	fallback:"IHdyIXm'IYAX
idumea	phonetic	fallback:"IHdyIXm'IYAX
idyl	phonetic	fallback:'AYDXAXl
idyll	phonetic	fallback:'AYDXAXl
idyllic	phonetic	fallback:"AYd'IHlIXk
idyllicism	phonetic	fallback:"AYd'IHlIXs"IHzAXm
idée	phonetic	fallback:"IYd'EY
IEC	text	override:igh ee cea
iechyd	phonetic	fallback:y'EHkIY
IED	text	override:igh ee dee
IEEE	text	override:igh tripple ee
ielts	phonetic	fallback:'AY"EHlts
IEP	text	override:igh ee pea
ieper	phonetic	fallback:'IYpER
ietsism	phonetic	fallback:'AYIXts"IHzAXm
IFA	text	override:igh eff ay
ifedayo	phonetic	fallback:"IYfIXd'AYOW
ifosfamide	phonetic	fallback:"AYf'AAsfAXm"AYd
iframe	phonetic	fallback:'AYfr"EYm
iftar	phonetic	fallback:'IHft"AAr
igbinoghene	phonetic	fallback:"IHgbIXn'AAgAXnIY
iger	phonetic	fallback:'AYgER
IGN	text	override:igh jee en
ignacio	phonetic	fallback:"IHgn'AAsIYOW
ignes	phonetic	fallback:'IHgnIYz
ignimbrite	phonetic	fallback:'IHgnIXmbr"AYt
ignipuncture	phonetic	fallback:'IHgnIXp"AHNGktSHER
ignitible	phonetic	fallback:"IHgn'AYDXAXbAXl
ignitor	phonetic	fallback:"IHgn'AYDXER
ignobly	phonetic	fallback:IHgn'OWblIY
ignoral	phonetic	fallback:IXgn'AArAXl
ignoramo	phonetic	fallback:"IHgnAXr'EYmOW
